neutral_id,status,reason,molecular_weight_g_mol,cation_id,anion_id
libe-225747,rejected,not_closed_shell,,,
libe-225751,rejected,not_closed_shell,,,
libe-225755,rejected,not_closed_shell,,,
libe-228065,rejected,not_closed_shell,,,
libe-642369,rejected,not_closed_shell,,,
libe-642374,rejected,not_closed_shell,,,
libe-642379,rejected,not_closed_shell,,,
libe-642399,rejected,not_closed_shell,,,
libe-136073,rejected,not_closed_shell,,,
libe-136334,rejected,not_closed_shell,,,
libe-136484,rejected,not_closed_shell,,,
libe-136644,rejected,not_closed_shell,,,
libe-137156,rejected,not_closed_shell,,,
libe-137632,rejected,not_closed_shell,,,
libe-137804,rejected,not_closed_shell,,,
libe-137946,rejected,not_closed_shell,,,
libe-188796,rejected,not_closed_shell,,,
libe-188891,rejected,not_closed_shell,,,
libe-189007,rejected,not_closed_shell,,,
libe-189932,rejected,not_closed_shell,,,
libe-190786,rejected,not_closed_shell,,,
libe-191293,rejected,not_closed_shell,,,
libe-191296,rejected,not_closed_shell,,,
libe-192075,rejected,not_closed_shell,,,
libe-120972,rejected,not_closed_shell,117.124,,
libe-120982,rejected,not_closed_shell,117.124,,
libe-174851,rejected,not_closed_shell,117.124,,
libe-174856,rejected,not_closed_shell,117.124,,
libe-524689,rejected,not_closed_shell,,,
libe-542235,rejected,not_closed_shell,,,
libe-141613,rejected,disallowed_element,,,
libe-422858,rejected,disallowed_element,,,
libe-430778,rejected,disallowed_element,,,
libe-523242,rejected,disallowed_element,,,
libe-640453,rejected,not_closed_shell,,,
libe-173543,rejected,not_closed_shell,,,
libe-173575,rejected,not_closed_shell,,,
libe-121629,rejected,not_closed_shell,147.062,,
libe-121642,rejected,not_closed_shell,147.062,,
libe-135977,rejected,disallowed_element,,,
libe-135996,rejected,disallowed_element,,,
libe-136190,rejected,disallowed_element,,,
libe-136269,rejected,disallowed_element,,,
libe-137047,rejected,disallowed_element,,,
libe-137057,rejected,disallowed_element,,,
libe-137753,rejected,disallowed_element,,,
libe-196429,rejected,disallowed_element,,,
libe-196445,rejected,disallowed_element,,,
libe-196460,rejected,disallowed_element,,,
libe-196473,rejected,disallowed_element,,,
libe-636769,rejected,disallowed_element,,,
libe-196484,rejected,disallowed_element,,,
libe-196512,rejected,disallowed_element,,,
libe-196521,rejected,disallowed_element,,,
libe-196553,rejected,disallowed_element,,,
libe-196564,rejected,disallowed_element,,,
libe-196587,rejected,disallowed_element,,,
libe-196592,rejected,disallowed_element,,,
libe-196660,rejected,disallowed_element,,,
libe-211358,rejected,disallowed_element,,,
libe-211395,rejected,disallowed_element,,,
libe-517635,rejected,disallowed_element,,,
libe-519621,rejected,disallowed_element,,,
libe-523460,rejected,disallowed_element,,,
libe-642110,rejected,not_closed_shell,,,
libe-642118,rejected,not_closed_shell,,,
libe-642138,rejected,not_closed_shell,,,
libe-642155,rejected,not_closed_shell,,,
libe-642170,rejected,not_closed_shell,,,
libe-642192,rejected,not_closed_shell,,,
libe-642217,rejected,not_closed_shell,,,
libe-642277,rejected,not_closed_shell,,,
libe-642302,rejected,not_closed_shell,,,
libe-642327,rejected,not_closed_shell,,,
libe-642392,rejected,not_closed_shell,,,
libe-642728,rejected,not_closed_shell,,,
libe-517226,rejected,not_closed_shell,,,
libe-120549,rejected,not_closed_shell,,,
libe-120567,rejected,not_closed_shell,,,
libe-141043,rejected,disallowed_element,,,
libe-141315,rejected,disallowed_element,,,
libe-141376,rejected,disallowed_element,,,
libe-141571,rejected,disallowed_element,,,
libe-435997,rejected,disallowed_element,,,
libe-462512,rejected,disallowed_element,,,
libe-469422,rejected,disallowed_element,,,
libe-115811,rejected,not_closed_shell,,,
libe-115813,rejected,not_closed_shell,,,
libe-115996,rejected,not_closed_shell,41.073,,
libe-116069,rejected,not_closed_shell,41.073,,
libe-116070,rejected,not_closed_shell,41.073,,
libe-116077,rejected,not_closed_shell,41.073,,
libe-502229,rejected,not_closed_shell,,,
libe-502270,rejected,not_closed_shell,,,
libe-502546,rejected,not_closed_shell,,,
libe-520266,rejected,disallowed_element,,,
libe-527864,rejected,disallowed_element,,,
libe-539591,rejected,disallowed_element,,,
libe-502020,rejected,disallowed_element,,,
libe-523825,rejected,not_closed_shell,,,
libe-535633,rejected,not_closed_shell,,,
libe-514468,rejected,disallowed_element,,,
libe-516749,rejected,disallowed_element,,,
libe-523962,rejected,disallowed_element,,,
libe-635713,rejected,disallowed_element,,,
libe-528109,rejected,disallowed_element,,,
libe-640225,rejected,not_closed_shell,,,
libe-640228,rejected,not_closed_shell,,,
libe-640238,rejected,not_closed_shell,,,
libe-640243,rejected,not_closed_shell,,,
libe-640402,rejected,not_closed_shell,,,
libe-116330,rejected,not_closed_shell,55.056000000000004,,
libe-116340,rejected,not_closed_shell,55.056000000000004,,
libe-116350,rejected,not_closed_shell,55.056000000000004,,
libe-116361,rejected,not_closed_shell,55.056000000000004,,
libe-116365,rejected,not_closed_shell,55.056000000000004,,
libe-116368,rejected,not_closed_shell,55.056000000000004,,
libe-116384,rejected,not_closed_shell,55.056000000000004,,
libe-116386,rejected,not_closed_shell,55.056000000000004,,
libe-116389,rejected,not_closed_shell,55.056000000000004,,
libe-116401,rejected,not_closed_shell,55.056000000000004,,
libe-132351,rejected,not_closed_shell,55.056000000000004,,
libe-184561,rejected,not_closed_shell,55.056,,
libe-184578,rejected,not_closed_shell,55.056000000000004,,
libe-184735,rejected,not_closed_shell,55.056,,
libe-186611,rejected,not_closed_shell,55.056000000000004,,
libe-510978,rejected,not_closed_shell,55.056000000000004,,
libe-515736,rejected,not_closed_shell,55.056000000000004,,
libe-525920,rejected,not_closed_shell,55.056000000000004,,
libe-526135,rejected,not_closed_shell,55.056000000000004,,
libe-136072,rejected,not_closed_shell,,,
libe-514785,rejected,not_closed_shell,,,
libe-515009,rejected,not_closed_shell,,,
libe-515374,rejected,not_closed_shell,,,
libe-140778,rejected,disallowed_element,,,
libe-140789,rejected,disallowed_element,,,
libe-140852,rejected,disallowed_element,,,
libe-140879,rejected,disallowed_element,,,
libe-141132,rejected,disallowed_element,,,
libe-141173,rejected,disallowed_element,,,
libe-141194,rejected,disallowed_element,,,
libe-118194,rejected,disallowed_element,,,
libe-118195,rejected,disallowed_element,,,
libe-118196,rejected,disallowed_element,,,
libe-118200,rejected,disallowed_element,,,
libe-118205,rejected,disallowed_element,,,
libe-118213,rejected,disallowed_element,,,
libe-118218,rejected,disallowed_element,,,
libe-136969,rejected,disallowed_element,,,
libe-179426,rejected,disallowed_element,,,
libe-225589,rejected,not_closed_shell,,,
libe-225604,rejected,not_closed_shell,,,
libe-225613,rejected,not_closed_shell,,,
libe-225657,rejected,not_closed_shell,,,
libe-225674,rejected,not_closed_shell,,,
libe-225705,rejected,not_closed_shell,,,
libe-225779,rejected,not_closed_shell,,,
libe-225787,rejected,not_closed_shell,,,
libe-639647,rejected,not_closed_shell,,,
libe-639747,rejected,not_closed_shell,,,
libe-510558,rejected,not_closed_shell,,,
libe-517362,rejected,not_closed_shell,,,
libe-524801,rejected,not_closed_shell,,,
libe-136144,rejected,not_closed_shell,,,
libe-136185,rejected,not_closed_shell,,,
libe-137718,rejected,not_closed_shell,,,
libe-137725,rejected,not_closed_shell,,,
libe-193054,rejected,not_closed_shell,,,
libe-193260,rejected,not_closed_shell,,,
libe-193270,rejected,not_closed_shell,,,
libe-193293,rejected,not_closed_shell,,,
libe-193375,rejected,not_closed_shell,,,
libe-193547,rejected,not_closed_shell,,,
libe-207546,rejected,not_closed_shell,,,
libe-207767,rejected,not_closed_shell,,,
libe-207877,rejected,not_closed_shell,,,
libe-208443,rejected,not_closed_shell,,,
libe-210793,rejected,not_closed_shell,,,
libe-524721,rejected,not_closed_shell,,,
libe-509302,rejected,disallowed_element,,,
libe-120799,rejected,disallowed_element,,,
libe-510495,rejected,not_closed_shell,,,
libe-516784,rejected,not_closed_shell,,,
libe-521685,rejected,not_closed_shell,,,
libe-522373,rejected,not_closed_shell,,,
libe-529237,rejected,not_closed_shell,,,
libe-536378,rejected,not_closed_shell,,,
libe-140708,rejected,not_closed_shell,,,
libe-140735,rejected,not_closed_shell,,,
libe-140981,rejected,not_closed_shell,,,
libe-510550,rejected,not_closed_shell,,,
libe-116375,rejected,not_closed_shell,51.068,,
libe-116377,rejected,not_closed_shell,51.068,,
libe-116379,rejected,not_closed_shell,51.068,,
libe-116388,rejected,not_closed_shell,51.068,,
libe-116395,rejected,not_closed_shell,51.068,,
libe-116398,rejected,not_closed_shell,51.068,,
libe-116405,rejected,not_closed_shell,51.068,,
libe-116411,rejected,not_closed_shell,51.068,,
libe-516810,rejected,disallowed_element,,,
libe-137421,rejected,disallowed_element,,,
libe-137428,rejected,disallowed_element,,,
libe-522805,rejected,not_closed_shell,,,
libe-631374,rejected,disallowed_element,,,
libe-631452,rejected,disallowed_element,,,
libe-631494,rejected,disallowed_element,,,
libe-631598,rejected,disallowed_element,,,
libe-631714,rejected,disallowed_element,,,
libe-631794,rejected,disallowed_element,,,
libe-631798,rejected,disallowed_element,,,
libe-631868,rejected,disallowed_element,,,
libe-631910,rejected,disallowed_element,,,
libe-632027,rejected,disallowed_element,,,
libe-632153,rejected,disallowed_element,,,
libe-632180,rejected,disallowed_element,,,
libe-632323,rejected,disallowed_element,,,
libe-632388,rejected,disallowed_element,,,
libe-632391,rejected,disallowed_element,,,
libe-632415,rejected,disallowed_element,,,
libe-632417,rejected,disallowed_element,,,
libe-632455,rejected,disallowed_element,,,
libe-632472,rejected,disallowed_element,,,
libe-632479,rejected,disallowed_element,,,
libe-632588,rejected,disallowed_element,,,
libe-516806,rejected,not_closed_shell,,,
libe-523917,rejected,not_closed_shell,,,
libe-527373,rejected,not_closed_shell,,,
libe-542178,rejected,not_closed_shell,,,
libe-117590,rejected,not_closed_shell,75.043,,
libe-201912,rejected,not_closed_shell,75.043,,
libe-138152,rejected,disallowed_element,,,
libe-138208,rejected,disallowed_element,,,
libe-181910,rejected,disallowed_element,,,
libe-501301,rejected,disallowed_element,,,
libe-501302,rejected,disallowed_element,,,
libe-529359,rejected,not_closed_shell,,,
libe-116947,rejected,not_closed_shell,83.066,,
libe-116949,rejected,not_closed_shell,83.066,,
libe-116950,rejected,not_closed_shell,83.066,,
libe-116951,rejected,not_closed_shell,83.066,,
libe-116952,rejected,not_closed_shell,83.066,,
libe-116956,rejected,not_closed_shell,83.066,,
libe-116957,rejected,not_closed_shell,83.066,,
libe-116959,rejected,not_closed_shell,83.066,,
libe-116961,rejected,not_closed_shell,83.066,,
libe-116964,rejected,not_closed_shell,83.066,,
libe-116966,rejected,not_closed_shell,83.066,,
libe-116971,rejected,not_closed_shell,83.066,,
libe-116974,rejected,not_closed_shell,83.066,,
libe-116979,rejected,not_closed_shell,83.066,,
libe-116982,rejected,not_closed_shell,83.066,,
libe-116987,rejected,not_closed_shell,83.066,,
libe-116990,rejected,not_closed_shell,83.066,,
libe-117022,rejected,not_closed_shell,83.066,,
libe-141174,rejected,disallowed_element,,,
libe-141217,rejected,disallowed_element,,,
libe-391638,rejected,disallowed_element,,,
libe-394801,rejected,disallowed_element,,,
libe-398262,rejected,disallowed_element,,,
libe-423122,rejected,disallowed_element,,,
libe-136240,rejected,not_closed_shell,,,
libe-137013,rejected,not_closed_shell,,,
libe-116221,rejected,not_closed_shell,53.040000000000006,,
libe-116232,rejected,not_closed_shell,53.040000000000006,,
libe-116239,rejected,not_closed_shell,53.040000000000006,,
libe-116240,rejected,not_closed_shell,53.040000000000006,,
libe-116247,rejected,not_closed_shell,53.040000000000006,,
libe-132365,rejected,not_closed_shell,53.040000000000006,,
libe-501954,rejected,disallowed_element,,,
libe-501955,rejected,disallowed_element,,,
libe-516823,rejected,not_closed_shell,,,
libe-528405,rejected,not_closed_shell,,,
libe-528628,rejected,not_closed_shell,,,
libe-542567,rejected,not_closed_shell,,,
libe-121538,rejected,not_closed_shell,161.133,,
libe-121539,rejected,not_closed_shell,161.133,,
libe-121540,rejected,not_closed_shell,161.133,,
libe-121541,rejected,not_closed_shell,161.133,,
libe-121542,rejected,not_closed_shell,161.133,,
libe-121548,rejected,not_closed_shell,161.133,,
libe-501347,rejected,not_closed_shell,,,
libe-520511,rejected,disallowed_element,,,
libe-502037,rejected,disallowed_element,,,
libe-527796,rejected,not_closed_shell,,,
libe-497454,rejected,disallowed_element,,,
libe-642675,rejected,not_closed_shell,,,
libe-137333,rejected,not_closed_shell,,,
libe-179983,rejected,not_closed_shell,,,
libe-180268,rejected,not_closed_shell,,,
libe-116011,rejected,not_closed_shell,17.007,,
libe-117344,rejected,not_closed_shell,,,
libe-117345,rejected,not_closed_shell,,,
libe-117346,rejected,not_closed_shell,,,
libe-117349,rejected,not_closed_shell,,,
libe-117350,rejected,not_closed_shell,,,
libe-117368,rejected,not_closed_shell,,,
libe-117379,rejected,not_closed_shell,,,
libe-115775,rejected,disallowed_element,,,
libe-115777,rejected,disallowed_element,,,
libe-175991,rejected,disallowed_element,,,
libe-226181,rejected,not_closed_shell,,,
libe-226243,rejected,not_closed_shell,,,
libe-642176,rejected,not_closed_shell,,,
libe-115818,rejected,not_closed_shell,,,
libe-121554,accepted,,162.14100000000002,libe-121543,libe-121588
libe-510574,rejected,disallowed_element,,,
libe-517166,rejected,disallowed_element,,,
libe-515136,rejected,not_closed_shell,,,
libe-515399,rejected,not_closed_shell,,,
libe-521021,rejected,not_closed_shell,,,
libe-523865,rejected,not_closed_shell,,,
libe-526942,rejected,not_closed_shell,,,
libe-515782,rejected,disallowed_element,,,
libe-524389,rejected,disallowed_element,,,
libe-137980,rejected,not_closed_shell,,,
libe-138005,rejected,not_closed_shell,,,
libe-115833,accepted,,72.063,libe-117860,libe-117866
libe-119213,accepted,,72.063,libe-117605,libe-117610
libe-198494,accepted,,72.063,libe-199270,libe-198634
libe-198622,rejected,missing_cation_match,72.063,,
libe-198715,accepted,,72.063,libe-198716,libe-198703
libe-198762,rejected,missing_cation_match,72.063,,
libe-199232,rejected,missing_cation_match,72.063,,
libe-514940,rejected,missing_cation_match,72.063,,
libe-518867,rejected,missing_cation_match,72.063,,
libe-525750,accepted,,72.063,libe-525753,libe-525766
libe-536365,rejected,missing_cation_match,72.063,,
libe-226551,rejected,not_closed_shell,72.063,,
libe-226831,rejected,not_closed_shell,72.063,,
libe-640913,rejected,not_closed_shell,72.063,,
libe-640920,rejected,not_closed_shell,72.063,,
libe-640943,rejected,not_closed_shell,72.063,,
libe-640958,rejected,not_closed_shell,72.063,,
libe-640960,rejected,not_closed_shell,72.063,,
libe-640986,rejected,not_closed_shell,72.063,,
libe-641005,rejected,not_closed_shell,72.063,,
libe-641035,rejected,not_closed_shell,72.063,,
libe-118955,rejected,disallowed_element,,,
libe-118990,rejected,disallowed_element,,,
libe-209441,rejected,disallowed_element,,,
libe-520796,rejected,disallowed_element,,,
libe-522665,rejected,disallowed_element,,,
libe-640187,rejected,not_closed_shell,,,
libe-640214,rejected,not_closed_shell,,,
libe-640278,rejected,not_closed_shell,,,
libe-514645,rejected,disallowed_element,,,
libe-518921,rejected,disallowed_element,,,
libe-525737,rejected,disallowed_element,,,
libe-515089,rejected,not_closed_shell,,,
libe-515453,rejected,not_closed_shell,,,
libe-520431,rejected,not_closed_shell,,,
libe-534549,rejected,not_closed_shell,,,
libe-542280,rejected,not_closed_shell,,,
libe-140758,rejected,disallowed_element,,,
libe-140760,rejected,disallowed_element,,,
libe-140842,rejected,disallowed_element,,,
libe-140929,rejected,disallowed_element,,,
libe-140932,rejected,disallowed_element,,,
